jenis_MAKANAN,jenis_NONMAKANAN,jenis_TOTAL,daerah_PERDESAAN,daerah_PERDESAANPERKOTAAN,daerah_PERKOTAAN,upah,peng,ump,gk,Cluster
True,False,False,True,False,False,0.2412251655629139,0.14817230014314786,0.27774962000118575,0.3741571452488347,0
True,False,False,False,True,False,0.22706953642384103,0.14783007331060619,0.23805004074132954,0.3582596732671585,5
True,False,False,False,True,False,0.22706953642384103,0.14783007331060619,0.23805004074132954,0.3718047949609478,5
True,False,False,False,True,False,0.2412251655629139,0.15870599097014923,0.27774962000118575,0.38231940039937784,5
True,False,False,False,True,False,0.2412251655629139,0.15870599097014923,0.27774962000118575,0.38618822199198816,5
True,False,False,False,False,True,0.2477649006622516,0.18410271231791,0.31753760768382,0.4188784906136492,8
True,False,False,False,False,True,0.2477649006622516,0.18410271231791,0.31753760768382,0.4531932032969299,8
True,False,False,False,False,True,0.36763245033112585,0.19614194581493619,0.3629740278615079,0.45543272811974544,8
True,False,False,False,False,True,0.36763245033112585,0.19614194581493619,0.3629740278615079,0.4585578721845194,8
True,False,False,True,False,False,0.2477649006622516,0.14204754654433902,0.31753760768382,0.37602179836512256,0
True,False,False,True,False,False,0.2477649006622516,0.14204754654433902,0.31753760768382,0.3896384975044948,0
True,False,False,True,False,False,0.36763245033112585,0.15581536606991217,0.3629740278615079,0.39534892184956116,0
True,False,False,True,False,False,0.36763245033112585,0.15581536606991217,0.3629740278615079,0.3988489376208627,0
True,False,False,False,True,False,0.2477649006622516,0.15595796058347122,0.31753760768382,0.3890052190876423,5
True,False,False,False,True,False,0.2477649006622516,0.15595796058347122,0.31753760768382,0.4080217692488735,5
True,False,False,False,True,False,0.36763245033112585,0.16918562357857744,0.3629740278615079,0.41375645713481546,5
True,False,False,False,True,False,0.36763245033112585,0.16918562357857744,0.3629740278615079,0.4169689499467415,5
True,False,False,False,False,True,0.4033940397350993,0.19942587617943755,0.42787472972469565,0.48599629738366235,8
True,False,False,False,False,True,0.4033940397350993,0.19942587617943755,0.42787472972469565,0.5026495786636127,8
True,False,False,False,False,True,0.33013245033112576,0.21795975769999734,0.3693987230360869,0.5235671772524452,8
True,False,False,False,False,True,0.33013245033112576,0.21795975769999734,0.3693987230360869,0.5574633438556222,8
True,False,False,True,False,False,0.4033940397350993,0.15854083672757935,0.42787472972469565,0.4103146738616153,0
True,False,False,True,False,False,0.4033940397350993,0.15854083672757935,0.42787472972469565,0.43283730567936696,0
True,False,False,True,False,False,0.33013245033112576,0.178484488483684,0.3693987230360869,0.4466711635095756,0
True,False,False,True,False,False,0.33013245033112576,0.178484488483684,0.3693987230360869,0.4715922463428778,0
True,False,False,False,True,False,0.4033940397350993,0.17206901233932045,0.42787472972469565,0.4329913791639269,5
True,False,False,False,True,False,0.4033940397350993,0.17206901233932045,0.42787472972469565,0.4545810778350128,5
True,False,False,False,True,False,0.33013245033112576,0.19162148690748257,0.3693987230360869,0.4692957021990046,5
True,False,False,False,True,False,0.33013245033112576,0.19162148690748257,0.3693987230360869,0.4965824802676754,5
False,True,False,False,False,True,0.16415562913907283,0.1617153736891414,0.17576748742213108,0.0734469514074067,2
False,True,False,False,False,True,0.16415562913907283,0.1617153736891414,0.17576748742213108,0.07668370776020828,2
False,True,False,False,False,True,0.20471854304635756,0.22107512857981396,0.20331313843604712,0.08043485117957205,2
False,True,False,False,False,True,0.20471854304635756,0.22107512857981396,0.20331313843604712,0.08967440754499068,2
False,True,False,True,False,False,0.16415562913907283,0.06411560115931467,0.17576748742213108,0.02493200142669621,7
False,True,False,True,False,False,0.16415562913907283,0.06411560115931467,0.17576748742213108,0.031484370640145,7
False,True,False,True,False,False,0.20471854304635756,0.0665328974055886,0.20331313843604712,0.03342181437905959,7
False,True,False,True,False,False,0.20471854304635756,0.0665328974055886,0.20331313843604712,0.05232311272113185,7
False,True,False,False,True,False,0.16415562913907283,0.09440480411557561,0.17576748742213108,0.03998874171703374,4
False,True,False,False,True,False,0.16415562913907283,0.09440480411557561,0.17576748742213108,0.04551233679735819,4
False,True,False,False,True,False,0.20471854304635756,0.11551517695127822,0.20331313843604712,0.05218481053814108,4
False,True,False,False,True,False,0.20471854304635756,0.11551517695127822,0.20331313843604712,0.06418555785520005,4
False,True,False,False,False,True,0.22706953642384103,0.22953630392466925,0.23805004074132954,0.09559713787271831,2
False,True,False,False,False,True,0.22706953642384103,0.22953630392466925,0.23805004074132954,0.09770927910593705,2
False,True,False,False,False,True,0.2412251655629139,0.2710291790940268,0.27774962000118575,0.106349526011729,2
False,True,False,False,False,True,0.2412251655629139,0.2710291790940268,0.27774962000118575,0.11336168932476992,2
False,True,False,True,False,False,0.22706953642384103,0.07436708254604846,0.23805004074132954,0.05884636568552996,7
False,True,False,True,False,False,0.22706953642384103,0.07436708254604846,0.23805004074132954,0.059337702388260326,7
False,True,False,True,False,False,0.2412251655629139,0.11050819407666648,0.27774962000118575,0.07310968818923622,7
False,True,False,True,False,False,0.2412251655629139,0.11050819407666648,0.27774962000118575,0.08307351124979073,7
False,True,False,False,True,False,0.22706953642384103,0.12410021797806087,0.23805004074132954,0.07062874113470877,4
False,True,False,False,True,False,0.22706953642384103,0.12410021797806087,0.23805004074132954,0.0717885383885612,4
False,True,False,False,True,False,0.2412251655629139,0.16297105671898962,0.27774962000118575,0.08390817705591047,4
False,True,False,False,True,False,0.2412251655629139,0.16297105671898962,0.27774962000118575,0.09300700488425079,4
False,True,False,False,False,True,0.2477649006622516,0.27163190694835393,0.31753760768382,0.11660208520870285,2
False,True,False,False,False,True,0.2477649006622516,0.27163190694835393,0.31753760768382,0.11901509434877869,2
False,True,False,False,False,True,0.36763245033112585,0.28916890383979355,0.3629740278615079,0.12216207560034067,2
False,True,False,False,False,True,0.36763245033112585,0.28916890383979355,0.3629740278615079,0.12352326024346039,2
False,True,False,True,False,False,0.2477649006622516,0.10610436471164622,0.31753760768382,0.09080387537274864,7
False,True,False,True,False,False,0.2477649006622516,0.10610436471164622,0.31753760768382,0.09866647579347845,7
False,True,False,True,False,False,0.36763245033112585,0.10526539818560188,0.3629740278615079,0.10070461322702667,7
False,True,False,True,False,False,0.36763245033112585,0.10526539818560188,0.3629740278615079,0.10142281403694367,7
False,True,False,False,True,False,0.2477649006622516,0.16085427308935057,0.31753760768382,0.09934464176095076,4
False,True,False,False,True,False,0.2477649006622516,0.16085427308935057,0.31753760768382,0.10535957354400557,4
False,True,False,False,True,False,0.36763245033112585,0.16623838652818115,0.3629740278615079,0.10780048575608833,4
False,True,False,False,True,False,0.36763245033112585,0.16623838652818115,0.3629740278615079,0.108652136040821,4
False,True,False,False,False,True,0.4033940397350993,0.27441186147985863,0.42787472972469565,0.12926280083757744,2
False,True,False,False,False,True,0.4033940397350993,0.27441186147985863,0.42787472972469565,0.13724307943155375,2
False,True,False,False,False,True,0.33013245033112576,0.26368024095493203,0.3693987230360869,0.1445464052351016,2
False,True,False,False,False,True,0.33013245033112576,0.26368024095493203,0.3693987230360869,0.15722046581145774,2
False,True,False,True,False,False,0.4033940397350993,0.10748178514710008,0.42787472972469565,0.10816079933809061,7
False,True,False,True,False,False,0.4033940397350993,0.10748178514710008,0.42787472972469565,0.11455545553584817,7
False,True,False,True,False,False,0.33013245033112576,0.11999477295335373,0.3693987230360869,0.1221026299251955,7
False,True,False,True,False,False,0.33013245033112576,0.11999477295335373,0.3693987230360869,0.1384550432982887,7
False,True,False,False,True,False,0.4033940397350993,0.16271566356037642,0.42787472972469565,0.11513656733981817,4
False,True,False,False,True,False,0.4033940397350993,0.16271566356037642,0.42787472972469565,0.12208200591545126,4
False,True,False,False,True,False,0.33013245033112576,0.1678128853510315,0.3693987230360869,0.12956852145260966,4
False,True,False,False,True,False,0.33013245033112576,0.1678128853510315,0.3693987230360869,0.14461798268068451,4
False,False,True,False,False,True,0.3029801324503311,0.2968238881139599,0.09706562738237087,0.3401881880230309,3
False,False,True,False,False,True,0.3029801324503311,0.2968238881139599,0.09706562738237087,0.3757609653007102,3
False,False,True,False,False,True,0.3029801324503311,0.3167326361383873,0.13641655740225098,0.38100189012983415,3
False,False,True,False,False,True,0.3029801324503311,0.3167326361383873,0.13641655740225098,0.4007366411009824,3
False,False,True,True,False,False,0.3029801324503311,0.1618745687580103,0.09706562738237087,0.28255742573536724,6
False,False,True,True,False,False,0.3029801324503311,0.1618745687580103,0.09706562738237087,0.3211328161963988,6
False,False,True,True,False,False,0.3029801324503311,0.1840720651388764,0.13641655740225098,0.33568608801356814,6
False,False,True,True,False,False,0.3029801324503311,0.1840720651388764,0.13641655740225098,0.36132537165678735,6
False,False,True,False,True,False,0.3029801324503311,0.20364326853867012,0.09706562738237087,0.32116799833066834,1
False,False,True,False,True,False,0.3029801324503311,0.225513436021247,0.13641655740225098,0.32116799833066834,1
False,False,True,False,False,True,0.16415562913907283,0.3466459854962225,0.17576748742213108,0.4233114395316166,3
False,False,True,False,False,True,0.16415562913907283,0.3466459854962225,0.17576748742213108,0.45746601284511845,3
False,False,True,False,False,True,0.20471854304635756,0.43462892863846925,0.20331313843604712,0.4634469756709475,3
False,False,True,False,False,True,0.20471854304635756,0.43462892863846925,0.20331313843604712,0.4972497276417537,3
False,False,True,True,False,False,0.16415562913907283,0.23596242145064164,0.17576748742213108,0.39259622313722725,6
False,False,True,True,False,False,0.16415562913907283,0.23596242145064164,0.17576748742213108,0.4314275939544961,6
False,False,True,True,False,False,0.20471854304635756,0.24623518560059318,0.20331313843604712,0.43832329227133426,6
False,False,True,True,False,False,0.20471854304635756,0.24623518560059318,0.20331313843604712,0.4594956580393603,6
False,False,True,False,True,False,0.16415562913907283,0.2703119499735881,0.17576748742213108,0.40212815517019657,1
False,False,True,False,True,False,0.16415562913907283,0.2703119499735881,0.17576748742213108,0.4395085662431061,1
False,False,True,False,True,False,0.20471854304635756,0.3059465317396233,0.20331313843604712,0.4462865863866977,1
False,False,True,False,True,False,0.20471854304635756,0.3059465317396233,0.20331313843604712,0.4714697154614561,1
False,False,True,False,False,True,0.22706953642384103,0.4620696465656643,0.23805004074132954,0.5207441142715721,3
False,False,True,False,False,True,0.22706953642384103,0.4620696465656643,0.23805004074132954,0.5361199201244234,3
False,False,True,False,False,True,0.2412251655629139,0.5263589150728359,0.27774962000118575,0.5682436350666398,3
False,False,True,False,False,True,0.2412251655629139,0.5263589150728359,0.27774962000118575,0.5848653737434518,3
False,False,True,True,False,False,0.22706953642384103,0.2925137029070978,0.23805004074132954,0.47287336130110813,6
False,False,True,True,False,False,0.22706953642384103,0.2925137029070978,0.23805004074132954,0.48684309496021994,6
False,False,True,True,False,False,0.2412251655629139,0.3336081647490188,0.27774962000118575,0.505728622000723,6
False,False,True,True,False,False,0.2412251655629139,0.3336081647490188,0.27774962000118575,0.516144960098607,6
False,False,True,False,True,False,0.22706953642384103,0.34685796181787143,0.23805004074132954,0.4878015048248051,1
False,False,True,False,True,False,0.22706953642384103,0.34685796181787143,0.23805004074132954,0.5025064237724468,1
False,False,True,False,True,False,0.2412251655629139,0.39660429256307905,0.27774962000118575,0.5251406678782261,1
False,False,True,False,True,False,0.2412251655629139,0.39660429256307905,0.27774962000118575,0.5381083172991767,1
False,False,True,False,False,True,0.2477649006622516,0.530661864140204,0.31753760768382,0.5943924530682461,3
False,False,True,False,False,True,0.2477649006622516,0.530661864140204,0.31753760768382,0.6311213880686464,3
False,False,True,False,False,True,0.36763245033112585,0.5602380945286698,0.3629740278615079,0.6365066809659801,3
False,False,True,False,False,True,0.36763245033112585,0.5602380945286698,0.3629740278615079,0.6409942228509174,3
False,False,True,True,False,False,0.2477649006622516,0.3230795817851897,0.31753760768382,0.525738764160809,6
False,False,True,True,False,False,0.2477649006622516,0.3230795817851897,0.31753760768382,0.547218063720911,6
False,False,True,True,False,False,0.36763245033112585,0.3360084347847184,0.3629740278615079,0.5549666254995256,6
False,False,True,True,False,False,0.36763245033112585,0.3360084347847184,0.3629740278615079,0.5591848420807441,6
False,False,True,False,True,False,0.2477649006622516,0.39173947854676183,0.31753760768382,0.5472629512715308,1
False,False,True,False,True,False,0.2477649006622516,0.39173947854676183,0.31753760768382,0.5722944332158169,1
False,False,True,False,True,False,0.36763245033112585,0.4103512549806988,0.3629740278615079,0.5804700333138416,1
False,False,True,False,True,False,0.36763245033112585,0.4103512549806988,0.3629740278615079,0.5845341764105002,1
False,False,True,False,False,True,0.4033940397350993,0.5487654081885005,0.42787472972469565,0.6741721886441776,3
False,False,True,False,False,True,0.4033940397350993,0.5487654081885005,0.42787472972469565,0.6988045353410605,3
False,False,True,False,False,True,0.33013245033112576,0.5565676691841338,0.3693987230360869,0.7270266729104845,3
False,False,True,False,False,True,0.33013245033112576,0.5565676691841338,0.3693987230360869,0.7735969000900177,3
False,False,True,True,False,False,0.4033940397350993,0.34095029240388386,0.42787472972469565,0.5773885636226437,6
False,False,True,True,False,False,0.4033940397350993,0.34095029240388386,0.42787472972469565,0.6063046384611092,6
False,False,True,True,False,False,0.33013245033112576,0.3734069319662421,0.3693987230360869,0.6276868838577089,6
False,False,True,True,False,False,0.33013245033112576,0.3734069319662421,0.3693987230360869,0.6689603800641042,6
False,False,True,False,True,False,0.4033940397350993,0.40971192077363694,0.42787472972469565,0.6070410369266828,1
False,False,True,False,True,False,0.4033940397350993,0.40971192077363694,0.42787472972469565,0.6355761741734017,1
False,False,True,False,True,False,0.33013245033112576,0.4343620427877185,0.3693987230360869,0.6577773140745521,1
False,False,True,False,True,False,0.33013245033112576,0.4343620427877185,0.3693987230360869,0.7001135533712977,1
True,False,False,False,False,True,0.06535596026490065,0.11559051793306913,0.19701698963286632,0.2575950948825766,8
True,False,False,False,False,True,0.06535596026490065,0.11559051793306913,0.19701698963286632,0.2738067797185914,8
True,False,False,False,False,True,0.0769867549668874,0.1341805859485238,0.24476278472365418,0.2798544672818283,8
True,False,False,False,False,True,0.0769867549668874,0.1341805859485238,0.24476278472365418,0.2858985153139338,8
True,False,False,True,False,False,0.06535596026490065,0.07793024276396693,0.19701698963286632,0.24603715718649685,0
True,False,False,True,False,False,0.06535596026490065,0.07793024276396693,0.19701698963286632,0.2619115788043412,0
True,False,False,True,False,False,0.0769867549668874,0.08826515258251433,0.24476278472365418,0.27127487922822524,0
True,False,False,True,False,False,0.0769867549668874,0.08826515258251433,0.24476278472365418,0.273069168075974,0
True,False,False,False,True,False,0.06535596026490065,0.08782970724707884,0.19701698963286632,0.24907495250411874,5
True,False,False,False,True,False,0.06535596026490065,0.08782970724707884,0.19701698963286632,0.2650391492232027,5
True,False,False,False,True,False,0.0769867549668874,0.10070535333856323,0.24476278472365418,0.27402757794055915,5
True,False,False,False,True,False,0.0769867549668874,0.10070535333856323,0.24476278472365418,0.2761858199014415,5
True,False,False,False,False,True,0.1121274834437086,0.1627275819077784,0.2829192828476642,0.30838960452854725,8
True,False,False,False,False,True,0.1121274834437086,0.1627275819077784,0.2829192828476642,0.3141060947588325,8
True,False,False,False,False,True,0.13468543046357612,0.16365338210775124,0.3265269341375614,0.3312689103971699,8
True,False,False,False,False,True,0.13468543046357612,0.16365338210775124,0.3265269341375614,0.33843878672590205,8
True,False,False,True,False,False,0.1121274834437086,0.10962879030050837,0.2829192828476642,0.28706437845300514,0
True,False,False,True,False,False,0.1121274834437086,0.10962879030050837,0.2829192828476642,0.2885820629347723,0
True,False,False,True,False,False,0.13468543046357612,0.11406667208667703,0.3265269341375614,0.29767118534676235,0
True,False,False,True,False,False,0.13468543046357612,0.11406667208667703,0.3265269341375614,0.30387658592569045,0
True,False,False,False,True,False,0.1121274834437086,0.12425345387322881,0.2829192828476642,0.29255036504497245,5
True,False,False,False,True,False,0.1121274834437086,0.12425345387322881,0.2829192828476642,0.2948493355429331,5
True,False,False,False,True,False,0.13468543046357612,0.12872794201213203,0.3265269341375614,0.3065370831826972,5
True,False,False,False,True,False,0.13468543046357612,0.12872794201213203,0.3265269341375614,0.31344248691588555,5
True,False,False,False,False,True,0.16763245033112578,0.1679482437250965,0.37023191339437456,0.3486500979033874,8
True,False,False,False,False,True,0.16763245033112578,0.1679482437250965,0.37023191339437456,0.3596257106184534,8
True,False,False,False,False,True,0.2643625827814569,0.17514990514272435,0.4202684572913863,0.38347677129914276,8
True,False,False,False,False,True,0.2643625827814569,0.17514990514272435,0.4202684572913863,0.3866565083308867,8
True,False,False,True,False,False,0.16763245033112578,0.11515124170025443,0.37023191339437456,0.3105138775322038,0
True,False,False,True,False,False,0.16763245033112578,0.11515124170025443,0.37023191339437456,0.32792782081860333,0
True,False,False,True,False,False,0.2643625827814569,0.12367924492161345,0.4202684572913863,0.34534055092795907,0
True,False,False,True,False,False,0.2643625827814569,0.12367924492161345,0.4202684572913863,0.3484341523895948,0
True,False,False,False,True,False,0.16763245033112578,0.13143000163025967,0.37023191339437456,0.32156349404694023,5
True,False,False,False,True,False,0.16763245033112578,0.13143000163025967,0.37023191339437456,0.33702422229285606,5
True,False,False,False,True,False,0.2643625827814569,0.13959279263480184,0.4202684572913863,0.3561766482829905,5
True,False,False,False,True,False,0.2643625827814569,0.13959279263480184,0.4202684572913863,0.3595650517662644,5
True,False,False,False,False,True,0.2772764900662252,0.19022448632986835,0.42026819495185286,0.3969017884655979,8
True,False,False,False,False,True,0.2772764900662252,0.19022448632986835,0.42026819495185286,0.41674208583955485,8
True,False,False,False,False,True,0.19424668874172185,0.19935606871608327,0.4224941458933108,0.4413501689955621,8
True,False,False,False,False,True,0.19424668874172185,0.19935606871608327,0.4224941458933108,0.4738511819983937,8
True,False,False,True,False,False,0.2772764900662252,0.13836179761028622,0.42026819495185286,0.3631148077963609,0
True,False,False,True,False,False,0.2772764900662252,0.13836179761028622,0.42026819495185286,0.37948663200215454,0
True,False,False,True,False,False,0.19424668874172185,0.1559703045861375,0.4224941458933108,0.39290437010634705,0
True,False,False,True,False,False,0.19424668874172185,0.1559703045861375,0.4224941458933108,0.4173231976435249,0
True,False,False,False,True,False,0.2772764900662252,0.1549108486331571,0.42026819495185286,0.373377072409685,5
True,False,False,False,True,False,0.2772764900662252,0.1549108486331571,0.42026819495185286,0.391062767353891,5
True,False,False,False,True,False,0.19424668874172185,0.17011057246802158,0.4224941458933108,0.40787982753475144,5
True,False,False,False,True,False,0.19424668874172185,0.17011057246802158,0.4224941458933108,0.4345248349472632,5
False,True,False,False,False,True,0.06535596026490065,0.15431365429726657,0.19701698963286632,0.07447329918644349,2
False,True,False,False,False,True,0.06535596026490065,0.15431365429726657,0.19701698963286632,0.07753657122198471,2
False,True,False,False,False,True,0.0769867549668874,0.159765872578394,0.24476278472365418,0.07847678343091322,2
False,True,False,False,False,True,0.0769867549668874,0.159765872578394,0.24476278472365418,0.07957713500962049,2
False,True,False,True,False,False,0.06535596026490065,0.0505337929842648,0.19701698963286632,0.03197570734287538,7
False,True,False,True,False,False,0.06535596026490065,0.0505337929842648,0.19701698963286632,0.04012825707706829,7
False,True,False,True,False,False,0.0769867549668874,0.057638405001619625,0.24476278472365418,0.04118614745924332,7
False,True,False,True,False,False,0.0769867549668874,0.057638405001619625,0.24476278472365418,0.043169691925821506,7
False,True,False,False,True,False,0.06535596026490065,0.07781403887679791,0.19701698963286632,0.04314785473903348,4
False,True,False,False,True,False,0.06535596026490065,0.07781403887679791,0.19701698963286632,0.049962270193938486,4
False,True,False,False,True,False,0.0769867549668874,0.08530812546103786,0.24476278472365418,0.05086123438337851,4
False,True,False,False,True,False,0.0769867549668874,0.08530812546103786,0.24476278472365418,0.053155352173164035,4
False,True,False,False,False,True,0.1121274834437086,0.16760218599517562,0.2829192828476642,0.08359396420157181,2
False,True,False,False,False,True,0.1121274834437086,0.16760218599517562,0.2829192828476642,0.08618167083595177,2
False,True,False,False,False,True,0.13468543046357612,0.18762415831992166,0.3265269341375614,0.08985395774746993,2
False,True,False,False,False,True,0.13468543046357612,0.18762415831992166,0.3265269341375614,0.09336731846625307,2
False,True,False,True,False,False,0.1121274834437086,0.05691010884430764,0.2829192828476642,0.04628270422015767,7
False,True,False,True,False,False,0.1121274834437086,0.05691010884430764,0.2829192828476642,0.05101894739906974,7
False,True,False,True,False,False,0.13468543046357612,0.08329562737116586,0.3265269341375614,0.05274529833236683,7
False,True,False,True,False,False,0.13468543046357612,0.08329562737116586,0.3265269341375614,0.05410648297548654,7
False,True,False,False,True,False,0.1121274834437086,0.08739766715375819,0.2829192828476642,0.056552247895744416,4
False,True,False,False,True,False,0.1121274834437086,0.08739766715375819,0.2829192828476642,0.060685542083898474,4
False,True,False,False,True,False,0.13468543046357612,0.11414243872373228,0.3265269341375614,0.06370635292290744,4
False,True,False,False,True,False,0.13468543046357612,0.11414243872373228,0.3265269341375614,0.0659883389422552,4
False,True,False,False,False,True,0.16763245033112578,0.18900200441063983,0.37023191339437456,0.09601811030690954,2
False,True,False,False,False,True,0.16763245033112578,0.18900200441063983,0.37023191339437456,0.10131969398822249,2
False,True,False,False,False,True,0.2643625827814569,0.19878739328290454,0.4202684572913863,0.10615905721585575,2
False,True,False,False,False,True,0.2643625827814569,0.19878739328290454,0.4202684572913863,0.10735888931215287,2
False,True,False,True,False,False,0.16763245033112578,0.08079490269307829,0.37023191339437456,0.05564115193586661,7
False,True,False,True,False,False,0.16763245033112578,0.08079490269307829,0.37023191339437456,0.05976959341584554,7
False,True,False,True,False,False,0.2643625827814569,0.09244125638110448,0.4202684572913863,0.0631616364302508,7
False,True,False,True,False,False,0.2643625827814569,0.09244125638110448,0.4202684572913863,0.06402905801655259,7
False,True,False,False,True,False,0.16763245033112578,0.11415903927904214,0.37023191339437456,0.06809320111321127,4
False,True,False,False,True,False,0.16763245033112578,0.11415903927904214,0.37023191339437456,0.07248732836577773,4
False,True,False,False,True,False,0.2643625827814569,0.12532099727623197,0.4202684572913863,0.0764544172989341,4
False,True,False,False,True,False,0.2643625827814569,0.12532099727623197,0.4202684572913863,0.07763119903139945,4
False,True,False,False,False,True,0.2772764900662252,0.22033704235142185,0.42026819495185286,0.11127502480947055,2
False,True,False,False,False,True,0.2772764900662252,0.22033704235142185,0.42026819495185286,0.11464280428300025,2
False,True,False,False,False,True,0.19424668874172185,0.21234877000526534,0.4224941458933108,0.1207693483540827,2
False,True,False,False,False,True,0.19424668874172185,0.21234877000526534,0.4224941458933108,0.1313664498314897,2
False,True,False,True,False,False,0.2772764900662252,0.09340068334696139,0.42026819495185286,0.06645783845819755,7
False,True,False,True,False,False,0.2772764900662252,0.09340068334696139,0.42026819495185286,0.0764204483417083,7
False,True,False,True,False,False,0.19424668874172185,0.10147110715913846,0.4224941458933108,0.08690836388517523,7
False,True,False,True,False,False,0.19424668874172185,0.10147110715913846,0.4224941458933108,0.09953511055682401,7
False,True,False,False,True,False,0.2772764900662252,0.13390561264775028,0.42026819495185286,0.08073571908642915,4
False,True,False,False,True,False,0.2772764900662252,0.13390561264775028,0.42026819495185286,0.08874632710649996,4
False,True,False,False,True,False,0.19424668874172185,0.13760838779237727,0.4224941458933108,0.09791430602633566,4
False,True,False,False,True,False,0.19424668874172185,0.13760838779237727,0.4224941458933108,0.11003394469368494,4
False,False,True,False,False,True,0.3029801324503311,0.28436283024995757,0.0839486507090775,0.3177347072967746,3
False,False,True,False,False,True,0.3029801324503311,0.28436283024995757,0.0839486507090775,0.33715039270540903,3
False,False,True,False,False,True,0.3029801324503311,0.3062951434011303,0.1492809011048167,0.34983901140629053,3
False,False,True,False,False,True,0.3029801324503311,0.3062951434011303,0.1492809011048167,0.3657279911486603,3
False,False,True,True,False,False,0.3029801324503311,0.12943836064834108,0.0839486507090775,0.26270620976801623,6
False,False,True,True,False,False,0.3029801324503311,0.12943836064834108,0.0839486507090775,0.2862406312402794,6
False,False,True,True,False,False,0.3029801324503311,0.1526029457898225,0.1492809011048167,0.30010360531953867,6
False,False,True,True,False,False,0.3029801324503311,0.1526029457898225,0.1492809011048167,0.31452464083893616,6
False,False,True,False,True,False,0.3029801324503311,0.1692430870392654,0.0839486507090775,0.32116799833066834,1
False,False,True,False,True,False,0.3029801324503311,0.19260134532602854,0.1492809011048167,0.32116799833066834,1
False,False,True,False,False,True,0.06535596026490065,0.3448314171042758,0.19701698963286632,0.39098027131491403,3
False,False,True,False,False,True,0.06535596026490065,0.3448314171042758,0.19701698963286632,0.4102564413635139,3
False,False,True,False,False,True,0.0769867549668874,0.36887412905612227,0.24476278472365418,0.41724434113567926,3
False,False,True,False,False,True,0.0769867549668874,0.36887412905612227,0.24476278472365418,0.42438995392353585,3
False,False,True,True,False,False,0.06535596026490065,0.2033912806221718,0.19701698963286632,0.33692595495231,6
False,False,True,True,False,False,0.06535596026490065,0.2033912806221718,0.19701698963286632,0.3609529263043473,6
False,False,True,True,False,False,0.0769867549668874,0.22083080245807404,0.24476278472365418,0.37137411711040635,6
False,False,True,True,False,False,0.0769867549668874,0.22083080245807404,0.24476278472365418,0.37515195042473326,6
False,False,True,False,True,False,0.06535596026490065,0.24057099099781684,0.19701698963286632,0.35113589766609,1
False,False,True,False,True,False,0.06535596026490065,0.24057099099781684,0.19701698963286632,0.37391450984007896,1
False,False,True,False,True,False,0.0769867549668874,0.26094072367354115,0.24476278472365418,0.3838019027468754,1
False,False,True,False,True,False,0.0769867549668874,0.26094072367354115,0.24476278472365418,0.3882542624975433,1
False,False,True,False,False,True,0.1121274834437086,0.4052570127768941,0.2829192828476642,0.45089665915305677,3
False,False,True,False,False,True,0.1121274834437086,0.4052570127768941,0.2829192828476642,0.4592008560177221,3
False,False,True,False,False,True,0.13468543046357612,0.4262047853016129,0.3265269341375614,0.4800359585675775,3
False,False,True,False,False,True,0.13468543046357612,0.4262047853016129,0.3265269341375614,0.49072040879213663,3
False,False,True,True,False,False,0.1121274834437086,0.24146656967402044,0.2829192828476642,0.39226017309610056,6
False,False,True,True,False,False,0.1121274834437086,0.24146656967402044,0.2829192828476642,0.3985141007567798,6
False,False,True,True,False,False,0.13468543046357612,0.27228996998704735,0.3265269341375614,0.40933078727911076,6
False,False,True,True,False,False,0.13468543046357612,0.27228996998704735,0.3265269341375614,0.4168961593241148,6
False,False,True,False,True,False,0.1121274834437086,0.28657879155619137,0.2829192828476642,0.4080157033636546,1
False,False,True,False,True,False,0.1121274834437086,0.28657879155619137,0.2829192828476642,0.41444796804976936,1
False,False,True,False,True,False,0.13468543046357612,0.31779805126506877,0.3265269341375614,0.42915652652854236,1
False,False,True,False,True,False,0.13468543046357612,0.31779805126506877,0.3265269341375614,0.43834391628107855,1
False,False,True,False,False,True,0.16763245033112578,0.43187791866494074,0.37023191339437456,0.5035812986332348,3
False,False,True,False,False,True,0.16763245033112578,0.43187791866494074,0.37023191339437456,0.5198584950296136,3
False,False,True,False,False,True,0.2643625827814569,0.44886454329956893,0.4202684572913863,0.5485489189379362,3
False,False,True,False,False,True,0.2643625827814569,0.44886454329956893,0.4202684572913863,0.5529284880659774,3
False,False,True,True,False,False,0.16763245033112578,0.2708733892672728,0.37023191339437456,0.4250681198910081,6
False,False,True,True,False,False,0.16763245033112578,0.2708733892672728,0.37023191339437456,0.4466105046573866,6
False,False,True,True,False,False,0.2643625827814569,0.29104774617665796,0.4202684572913863,0.46741527778114766,6
False,False,True,True,False,False,0.2643625827814569,0.29104774617665796,0.4202684572913863,0.4713750876520414,6
False,False,True,False,True,False,0.16763245033112578,0.32051671143850624,0.37023191339437456,0.44856978558308924,1
False,False,True,False,True,False,0.16763245033112578,0.32051671143850624,0.37023191339437456,0.46842464108157156,1
False,False,True,False,True,False,0.2643625827814569,0.33984103478497385,0.4202684572913863,0.49154415600486234,1
False,False,True,False,True,False,0.2643625827814569,0.33984103478497385,0.4202684572913863,0.4961093412206017,1
False,False,True,False,False,True,0.2772764900662252,0.4854891992104946,0.42026819495185286,0.5670899036980063,3
